gender,senior_citizen,Partner,Dependents,tenure,contract,paperless_billing,monthly_charges,total_charges,phone_service,charge_per_tenure,total_addons,high_risk_flag,payment_risk_flag,tenure_group,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
0,0,0,0,0.590840056424512,2,0,0.3026351000902746,0.5252146858818729,1,-0.48208984929146853,1.0471678523539008,0,1,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,-0.019745966154397852,0,0,-0.34112540471054226,-0.2058948096612232,1,-0.4690362960742772,-0.031297311737476054,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1.4049547531963917,2,1,-0.1785261019515731,0.7918226137968799,0,-0.5588979083833355,1.5864004343995892,0,1,3.0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,0.7129572609402939,1,1,0.5017362871420736,0.7647493597607444,1,-0.478992124170538,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.2002122764736234,0,1,1.2151822074110203,-0.8780091835647985,1,2.263856477894822,0.5079352703082123,1,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,0,0,1,-1.1595065416350294,0,0,0.634470411843273,-0.8625638263188995,1,1.2760787295840101,-0.031297311737476054,1,0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,1,1,-0.7524491932490895,0,1,1.0243769031530463,-0.41818071408071056,1,0.0757363536128034,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,1,0,0,0.26519417771576004,0,0,0.8551408941590172,0.4887732961298298,1,-0.39862344526996574,-0.031297311737476054,0,1,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,-1.2816237461508113,0,1,-0.37762728900337217,-0.9854246225930963,1,2.4236398210345773,-0.031297311737476054,1,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.3453918448631497,0,1,1.1985904418233704,0.040572723435978335,1,-0.19427350480041922,0.5079352703082123,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1,0,1,1,-0.30468611002455576,0,0,0.695859944517578,-0.04400377114206257,1,-0.2792786862706391,-0.031297311737476054,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.2421318138420157,1,0,0.5000771105833088,1.202660340766632,1,-0.5157978969057863,1.5864004343995892,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,0,1,0,-1.1188008067964355,0,1,0.5432157011111984,-0.8262540731342931,1,0.900659847684477,-0.5705298937831644,1,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,-0.7117434584104956,0,1,-0.5252940027334563,-0.7107429852086419,1,-0.3063521633307016,-1.109762475828853,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,-1.0373893371192475,1,1,-0.5037247074695115,-0.8635511005746743,1,0.05639921028387805,-0.5705298937831644,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,1.4049547531963917,2,0,1.3860773929638146,2.066766648276546,1,-0.47904857474221774,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0,0,0,-1.2816237461508113,0,1,0.14169497389007057,-0.978557581658485,1,3.3247602967596843,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,-1.2816237461508113,0,1,-1.4743429943470319,-0.9999265844390328,1,0.5206345991358698,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0,0,0,-0.9152721326034655,0,1,-0.2714399892424126,-0.7881014080055737,1,-0.06563024710991543,-0.5705298937831644,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.346605647392948,2,1,-1.4992306427285067,-0.6142533812775851,1,-0.6055946277136283,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,1,1,1.1200146093262338,2,0,0.39886734049864436,0.9849115187985241,1,-0.5144763982769536,1.0471678523539008,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0,1,0,-0.4268033145403377,0,1,0.6693131195773377,-0.1867636285270982,1,-0.23365793965000214,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,-0.9966836022806536,0,1,0.3026351000902746,-0.7455827967235391,1,0.2877571740993496,-0.5705298937831644,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.9152721326034655,0,1,0.5017362871420736,-0.6444200946484816,1,0.1782978049887774,-0.5705298937831644,1,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1.2828375486806096,1,0,1.064197140563406,1.8128835885470804,1,-0.4878939450892802,1.0471678523539008,0,0,3.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,-0.8338606629262776,0,1,1.2085455011759603,-0.4742359523808129,1,0.2380517220099824,0.5079352703082123,0,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
0,0,1,1,0.590840056424512,2,1,0.6759498258123978,0.7932925554665892,1,-0.4550994197070504,1.5864004343995892,0,0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0,1,0,-0.3453918448631497,0,1,0.14999085668389553,-0.3006950776435098,1,-0.3398346909111585,0.5079352703082123,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,-1.2409180113122174,0,1,0.2229946252695553,-0.9493562031154571,1,2.090637898695268,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.22327464034736777,0,1,1.0177401969179862,0.12984425558592597,1,-0.2665605585719595,-0.031297311737476054,0,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-0.4268033145403377,1,1,-0.7028258945213105,-0.6124324087613783,0,-0.4406940928447967,0.5079352703082123,0,0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1.6084834273893616,2,1,1.517152341106249,2.5301931839372354,1,-0.4851939541002945,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,1,0,-1.2409180113122174,0,1,-0.024222681986428636,-0.9458897735062922,1,1.8046593025652553,0.5079352703082123,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,-0.2639803751859618,0,1,0.6311520587257433,-0.01980458216162716,1,-0.301687150809938,-0.5705298937831644,0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,-1.2409180113122174,0,0,0.8568000707177821,-0.932243449348694,1,2.8238179236728835,-0.031297311737476054,1,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,-1.2816237461508113,0,1,-1.5091857020810966,-1.000387312425061,1,0.4601760368667732,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-0.22327464034736777,0,0,-0.18184445506910288,-0.3017481701830028,1,-0.41523926782555415,-0.031297311737476054,0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,1,0,0,-1.2816237461508113,0,1,0.9646465470375066,-0.9676756254170562,1,4.752733957972633,-0.031297311737476054,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,0.7943687306174818,2,0,-1.457751228759382,-0.5230950583277122,1,-0.6141177510900314,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.6710377235719016,0,1,0.9862158423014517,-0.3677858481803836,1,-0.018581261549854438,0.5079352703082123,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-1.0780950719578415,2,0,-1.5025489958460367,-0.9576493068639654,1,-0.3364786237811188,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,-0.22327464034736777,0,1,0.5481932307874936,-0.07779049011746672,1,-0.3247570657901715,-0.5705298937831644,0,1,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,-0.38609757970174374,1,0,-1.4892755833759168,-0.8267806194040397,1,-0.5635409679040015,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,-1.2816237461508113,0,0,-1.5058673489635668,-1.0003434335692487,1,0.46593399517811585,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,-0.019745966154397852,2,0,-1.4743429943470319,-0.7031738825810351,1,-0.5882085847605485,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,1.5677776925507676,2,1,-1.2934927494416477,-0.21826864700026724,1,-0.6182415718617555,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.6303319887333076,2,0,-1.5108448786398618,-0.8518135066449073,1,-0.5356308644226329,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,0,0.590840056424512,0,1,0.6726314726948681,0.7327836133015472,1,-0.4553393346366897,-0.031297311737476054,0,0,2.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.10115743583158582,1,0,0.8451858348064274,0.22874719658665452,1,-0.32392786672459795,0.5079352703082123,0,0,2.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,-0.9966836022806536,0,0,0.3341594547068096,-0.7311905320171332,1,0.29991286386773947,-0.5705298937831644,1,1,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0.020959768684196134,2,0,-1.497571466169742,-0.7275047081289073,1,-0.5926835755337131,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.7931549280876836,0,0,0.7771595958970623,-0.4723711010087938,1,0.06698974074938299,-0.031297311737476054,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,-1.1188008067964355,0,1,0.32254521879545484,-0.8405805195569807,1,0.7730251051163844,-0.5705298937831644,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,0,-1.4909347599346818,-1.000145978718094,1,0.4918448075791572,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,1.6084834273893616,2,1,0.008960849188871207,1.0904401670268968,0,-0.5568923664976968,2.1256330164452777,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1,0,0,-0.7117434584104956,0,0,-0.3295111687991873,-0.6767149325262706,1,-0.2638872207845504,-0.5705298937831644,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-1.2816237461508113,0,1,0.14667250356636527,-0.9784917633747667,1,3.3333972342266973,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0.346605647392948,1,1,0.8169798333074222,0.6276498747754845,1,-0.41421106098424304,0.5079352703082123,0,1,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,1.5677776925507676,1,1,1.152133498177951,2.142128583134022,1,-0.5003633697656598,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.2409180113122174,0,1,-0.6530505977583607,-0.9763636388678745,1,1.0772372358989817,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9152721326034655,0,1,-0.6430955384057709,-0.8322654763805664,1,-0.18288321635907254,-1.109762475828853,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,0.9571916699718578,1,1,0.9364405455385019,1.2964513950652377,1,-0.47155253303968053,0.5079352703082123,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-1.2816237461508113,0,1,0.16658262227154547,-0.9782284902398936,1,3.3679449840947533,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,1.2828375486806096,2,1,0.8518225410414869,1.543708747567059,1,-0.499232693763924,2.1256330164452777,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,1,1,0,1.2421318138420157,2,0,1.4458077490793544,2.0590439696535965,1,-0.46451608069539185,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,0,0,-1.2816237461508113,0,0,-1.5141632317573919,-1.0004531307087794,1,0.4515390993997595,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,-0.6710377235719016,0,1,-0.3593763468569571,-0.6188387217099613,1,-0.29326974334390127,-0.5705298937831644,0,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-0.2639803751859618,0,0,0.5647849963751436,-0.10060749513981757,1,-0.3102174594193343,-0.031297311737476054,0,1,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1.5677776925507676,2,0,0.007301672630106309,1.0453765821077539,1,-0.5555438035826924,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,1.4456604880349857,2,1,0.7937513614847123,1.682036840515061,1,-0.5114585660044847,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-0.5489205190561197,0,0,-0.1785261019515731,-0.5066843662539445,1,-0.3168604372489017,-0.031297311737476054,0,1,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0.631545791263106,1,0,-1.3399496930870676,-0.48064226532939597,1,-0.6020497622226316,-1.109762475828853,0,0,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,1.5677776925507676,2,0,0.850163364482722,1.801080176333595,1,-0.5149182088304424,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,1,1,1.6084834273893616,2,1,1.686388350100278,2.6765291680709664,1,-0.47714858769266516,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,0,0,0,-0.6303319887333076,0,1,1.3844182164050498,-0.27522340184452004,1,0.022571205204740742,1.5864004343995892,0,0,1.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,1,0.26519417771576004,2,0,-1.3183803978231226,-0.5754205938837764,1,-0.5871965799664337,-1.109762475828853,0,1,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7931549280876836,1,0,-1.4842980536996218,-0.889022776373664,1,-0.4935886291334651,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0.590840056424512,1,1,1.266616680732735,1.1364471473460025,1,-0.41239456223126,1.0471678523539008,0,1,2.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,0.1023712383613841,2,0,-1.442818639730497,-0.6993783615532787,1,-0.5911311848125178,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.9559778674420595,0,1,0.9663057235962715,-0.6527790166807083,1,0.42332510367418097,0.5079352703082123,1,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,0.8757802002946699,2,1,1.4292159834917044,1.5187855574657216,1,-0.433616128280261,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0,1,1,1.6084834273893616,2,0,0.8236165395424823,1.885283700637232,1,-0.5181641811433244,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,0,0,1,1.5677776925507676,1,1,0.680927355488693,1.6365125276098897,1,-0.5230753164381775,-0.031297311737476054,0,0,3.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.6722515261016999,2,1,0.31590851256039476,0.6242053845942258,1,-0.488274856177569,1.0471678523539008,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0.8757802002946699,2,1,-1.5257774676687466,-0.5564868676008065,1,-0.6200692874166438,-1.109762475828853,0,1,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,-0.5489205190561197,0,1,0.7423168881629976,-0.2904932436671702,1,-0.1570770941091464,-0.031297311737476054,0,1,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1.6084834273893616,2,1,0.911552897157027,1.968741284392062,1,-0.5139837456570072,2.1256330164452777,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-0.3453918448631497,0,1,0.8269348926600121,-0.05892258211821505,1,-0.2458648112700483,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,0,-1.2002122764736234,0,0,-0.7824663693420301,-0.9618616770219379,0,0.5307110261807194,0.5079352703082123,0,1,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,0,-1.2816237461508113,0,1,-1.480979700582092,-1.000014342150657,1,0.5091186825131848,-1.109762475828853,0,0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.8745663977648716,0,0,-0.6547097743171256,-0.7930377792844477,1,-0.22598066190154537,-1.109762475828853,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1.0386031396490458,2,1,-1.3349721634107725,-0.3424019300930184,1,-0.6115361528960749,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2409180113122174,0,0,-1.4909347599346818,-0.9945733640299429,1,0.10798092015632162,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,1.6084834273893616,2,1,0.020575085100225963,1.1005323038637058,0,-0.5563402335089378,2.1256330164452777,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,0,1.1200146093262338,0,1,1.0227177265942813,1.510997060559054,1,-0.4789847208168751,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,1,1,0,1.6084834273893616,2,0,0.450301813820359,1.4492814498591762,1,-0.5359113129248595,-0.5705298937831644,0,0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1595065416350294,0,1,0.35572874997075465,-0.87625402933231,1,1.0826113303229015,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-1.2816237461508113,0,1,0.31590851256039476,-0.9762539417283439,1,3.627053108105167,-1.109762475828853,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,-0.9152721326034655,0,1,0.8153206567486573,-0.6302033453653246,1,0.2772299977927537,-0.031297311737476054,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,1,0,0,0.18378270803857208,0,1,1.2002496183821352,0.633924551156631,1,-0.353362862438439,0.5079352703082123,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1,0,1,0,-1.1595065416350294,0,1,-0.5435449448798714,-0.9207252496979881,0,0.45844864937337043,0.5079352703082123,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,-1.2409180113122174,0,1,0.27608827515003487,-0.951418509338631,1,2.1520561206829214,-1.109762475828853,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,-1.2816237461508113,0,1,-1.462728758435677,-0.9997730084436901,1,0.5407874532255689,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,1,0,-0.1418631706701798,0,1,0.33250027814804467,-0.06594319904816916,1,-0.37204087106593436,-1.109762475828853,0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.020959768684196134,2,1,0.7970697146022425,0.3195764281179358,1,-0.3584701536341035,0.5079352703082123,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,1.0793088744876398,1,1,1.1471559685016557,1.5755428574588197,1,-0.468774570696489,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,0,-1.1188008067964355,0,1,0.8037064208373025,-0.8275923782365656,1,1.0513264234979403,-0.031297311737476054,1,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.7524491932490895,0,1,0.46523440284924406,-0.5254425771136657,1,-0.05362577644869218,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,1,-0.9966836022806536,0,1,0.5150096996121938,-0.7529105656441787,1,0.36964813674955466,-0.5705298937831644,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,1,0.590840056424512,1,0,-1.472683817788267,-0.5644070010749109,1,-0.6104443366484793,-1.109762475828853,0,0,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.6303319887333076,0,0,0.7738412427795325,-0.3680052424594447,1,-0.09514705360492895,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,1,1,1.6084834273893616,2,1,1.2765717400853254,2.226112713158598,1,-0.49663099458172827,1.0471678523539008,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1,0,0,0,-1.2409180113122174,0,1,-1.3233579274994176,-0.9841960146303544,0,0.30183218330485356,-1.109762475828853,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,1.1200146093262338,1,0,1.2467065620275553,1.6929626756123022,1,-0.46624169832455953,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,-0.5896262538947137,0,1,0.5183280527297236,-0.3895058818074292,1,-0.17153259997499062,-0.5705298937831644,0,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.30468611002455576,0,0,0.3109309828840996,-0.15229678728660478,1,-0.33065739120261867,-0.5705298937831644,0,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1.5677776925507676,2,0,0.7638861834269426,1.784120998562175,1,-0.5190767342775231,2.1256330164452777,0,0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,0,0,-1.4544328756418519,-0.9996633113041596,1,0.5551823490039252,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,1.5677776925507676,2,0,-1.5008898192872717,-0.3876629698633163,1,-0.628238027263392,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,1.4049547531963917,0,1,0.35738792652951956,1.2117213244918543,1,-0.5315476064044585,-1.109762475828853,0,1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.6084834273893616,2,1,1.686388350100278,2.6960771983353076,1,-0.47714858769266516,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0,0,0,0.346605647392948,0,1,-0.8156499005173299,-0.2727003676353178,0,-0.5491117985642682,-0.031297311737476054,0,1,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.3453918448631497,0,1,0.850163364482722,-0.007364926538864564,1,-0.2426403546156965,-0.031297311737476054,0,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,1,0.8757802002946699,0,1,-0.3295111687991873,0.34809768439587435,1,-0.5445876884624989,-0.5705298937831644,0,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-0.38609757970174374,2,0,-1.006455204775304,-0.6519891972760884,0,-0.4937257233789733,-0.031297311737476054,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
